"ID","TabID","TierID","ColumnIndex","SpellRank_1","SpellRank_2","SpellRank_3","SpellRank_4","SpellRank_5","SpellRank_6","SpellRank_7","SpellRank_8","SpellRank_9","PrereqTalent_1","PrereqTalent_2","PrereqTalent_3","PrereqRank_1","PrereqRank_2","PrereqRank_3","Flags","RequiredSpellID","CategoryMask_1","CategoryMask_2"
"85","81","0","0","28574","54658","54659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1724","81","0","0","31569","31570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1726","81","0","0","31574","31575","54354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1727","81","0","0","31579","31582","31583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26899","81","0","0","828574","828575","828576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52221","81","0","0","102221","102222","102223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110074","81","0","0","1111210","1112592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","81","0","1","26806","26807","26808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","81","0","1","11242","12467","12469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","81","0","1","12043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"87","81","0","1","12042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"88","81","0","1","11255","12598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","81","0","1","15058","15059","15060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1650","81","0","1","29441","29444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1729","81","0","1","31589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1843","81","0","1","44378","44379","844378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1846","81","0","1","44400","44402","44403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1847","81","0","1","44425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110076","81","0","1","1111222","1112839","1112840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","81","0","2","11213","12574","12575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","81","0","2","11237","12463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1142","81","0","2","18462","18463","18464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1725","81","0","2","31571","31572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1728","81","0","2","31584","31585","31586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1826","81","0","2","35578","35581","835581","835582","835583","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1844","81","0","2","844394","844395","844396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1845","81","0","2","44397","44398","44399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2209","81","0","2","44404","54486","54488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3844","81","0","2","44394","44395","44396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110080","81","0","2","1111237","1112463","1112464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","81","0","3","11232","12500","12501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2211","81","0","3","54646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2222","81","0","3","29447","55339","55340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2475","81","0","3","812575","812576","812577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110089","81","0","3","1112474","1112475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110085","81","1","0","1128574","1154658","1154659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111650","81","1","1","1129441","1129444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110075","81","1","2","1111213","1112574","1112575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110082","81","2","0","1111247","1112606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110081","81","2","1","1111242","1112467","1112469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111142","81","2","2","1118462","1118463","1118464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112211","81","2","3","1154646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110083","81","3","0","1111252","1112605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110088","81","3","1","1111255","1112598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111845","81","3","2","1144397","1144398","1144399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112222","81","3","3","1129447","1155339","1155340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111724","81","4","0","1131569","1131570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110086","81","4","1","1112043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110077","81","4","3","1111232","1112500","1112501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111726","81","5","0","1131574","1131575","1154354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110421","81","5","1","1115058","1115059","1115060","0","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0"
"111725","81","5","2","1131571","1131572","0","0","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0"
"110090","81","5","3","1112476","1112477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111727","81","6","0","1131579","1131582","1131583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110087","81","6","1","1112042","0","0","0","0","0","0","0","0","421","0","0","2","0","0","1","0","0","0"
"111844","81","6","2","1144394","1144395","1144396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111843","81","7","1","1144378","1144379","0","0","0","0","0","0","0","87","0","0","0","0","0","0","0","0","0"
"111728","81","7","2","1131584","1131585","1131586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111729","81","8","1","1131589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"112209","81","8","2","1144404","1154486","1154488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111846","81","9","1","1144400","1144402","1144403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111826","81","9","2","1135578","1135581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101848","81","10","1","1191234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111847","81","10","1","1144425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110091","81","10","2","1112478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"124","161","0","0","12282","12663","12664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","161","0","0","12285","12697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","161","0","0","12290","12963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","161","0","0","12700","12781","12783","12784","12785","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","161","0","0","20504","20505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1662","161","0","0","29723","29725","29724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1663","161","0","0","29834","29838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2283","161","0","0","64976","864976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110124","161","0","0","1112282","1112663","1112664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","161","0","1","16462","16463","16464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","161","0","1","12328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"135","161","0","1","12294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"136","161","0","1","12163","12711","12712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","161","0","1","12296","812296","812297","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"641","161","0","1","12300","12959","12960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1661","161","0","1","29623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1824","161","0","1","35446","35448","35449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1863","161","0","1","46924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2231","161","0","1","46867","56611","56612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110130","161","0","1","1116462","1116463","1116464","1116465","1116466","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","161","0","2","12284","12701","12702","12703","12704","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","161","0","2","12286","12658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","161","0","2","12295","12676","12677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","161","0","2","12289","12668","23695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"662","161","0","2","16493","16494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1664","161","0","2","29836","29859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1860","161","0","2","46859","46860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1862","161","0","2","46865","46866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2232","161","0","2","56636","56637","56638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110127","161","0","2","1112286","1112658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","161","0","3","12834","12849","12867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","161","0","3","12281","12812","12813","12814","12815","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1859","161","0","3","46854","46855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2233","161","0","3","12862","12330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110126","161","1","0","1112285","1112697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110641","161","1","1","1112300","1112959","1112960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110128","161","1","2","1112295","1112676","1112677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110131","161","2","0","1112290","1112963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110137","161","2","1","1112296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110662","161","2","2","1116493","1116494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110121","161","2","3","1112834","1112849","1112867","0","0","0","0","0","0","662","0","0","1","0","0","0","0","0","0"
"110136","161","3","1","1112163","1112711","1112712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112232","161","3","2","1156636","1156637","1156638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110132","161","4","0","1112700","1112781","1112783","1112784","1112785","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110133","161","4","1","1112328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110125","161","4","2","1112284","1112701","1112702","1112703","1112704","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110123","161","4","3","1112281","1112812","1112813","1112814","1112815","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110134","161","5","0","1120504","1120505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110129","161","5","2","1112289","1112668","1123695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111859","161","5","3","1146854","1146855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111663","161","6","0","1129834","1129838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110135","161","6","1","1112294","0","0","0","0","0","0","0","0","133","0","0","0","0","0","1","0","0","0"
"111862","161","6","2","1146865","1146866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112233","161","6","3","1112862","1112330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112283","161","7","0","1164976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111824","161","7","1","1135446","1135448","0","0","0","0","0","0","0","135","0","0","0","0","0","0","0","0","0"
"111860","161","7","2","1146859","1146860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111662","161","8","0","1129723","1129725","1129724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111661","161","8","1","1129623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111664","161","8","2","1129836","1129859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112231","161","9","1","1146867","1156611","1156612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111863","161","10","1","1146924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"142","163","0","0","12301","12818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","163","0","0","12312","12803","812803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","163","0","0","12975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1652","163","0","0","29593","29594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2236","163","0","0","57499","857499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2247","163","0","0","59088","59089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5001","163","0","0","954195","954196","954197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110142","163","0","0","1112301","1112818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","163","0","1","50685","50686","50687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","163","0","1","12797","12799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","163","0","1","50720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"151","163","0","1","12313","12804","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","163","0","1","12809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1601","163","0","1","12298","12724","12725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1653","163","0","1","29140","29143","29144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1871","163","0","1","46951","46952","46953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1872","163","0","1","46968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111601","163","0","1","1112298","1112724","1112725","1112726","1112727","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","163","0","2","12297","12750","12751","12752","12753","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","163","0","2","12287","12665","12666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","163","0","2","12308","12810","12811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","163","0","2","12311","12958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"702","163","0","2","16538","16539","16540","16541","16542","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1654","163","0","2","29598","29599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1660","163","0","2","29787","29790","29792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1870","163","0","2","46945","46949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1893","163","0","2","47294","47295","47296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2246","163","0","2","58872","58874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110141","163","0","2","1112287","1112665","1112666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","163","0","3","12299","12761","12762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110144","163","1","1","1150685","1150686","1150687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110138","163","1","2","1112297","1112750","1112751","1112752","1112753","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110153","163","2","0","1112975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110147","163","2","1","1112797","1112799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111654","163","2","2","1129598","1129599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110140","163","2","3","1112299","1112761","1112762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112247","163","3","0","1159088","1159089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110151","163","3","1","1112313","1112804","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110146","163","3","2","1112308","1112810","1112811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110150","163","4","0","1112312","1112803","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110152","163","4","1","1112809","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110149","163","4","2","1112311","1112958","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110702","163","5","2","1116538","1116539","1116540","1116541","1116542","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111652","163","6","0","1129593","1129594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110148","163","6","1","1150720","0","0","0","0","0","0","0","0","152","0","0","0","0","0","1","0","0","0"
"111660","163","6","2","1129787","1129790","1129792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111653","163","7","1","1129140","1129143","1129144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111870","163","7","2","1146945","1146949","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112236","163","8","0","1157499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111893","163","8","2","1147294","1147295","1147296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111871","163","9","1","1146951","1146952","1146953","0","0","0","0","0","0","1666","0","0","0","0","0","0","0","0","0"
"112246","163","9","2","1158872","1158874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111872","163","10","1","1146968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"112250","164","0","0","1161216","1161221","1161222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","164","0","0","12329","12950","20496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1541","164","0","0","20500","20501","820501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1581","164","0","0","23584","23585","23586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1657","164","0","0","29590","29591","29592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1864","164","0","0","46908","46909","56924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1865","164","0","0","46910","46911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1868","164","0","0","60970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2250","164","0","0","61216","61221","61222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","164","0","1","12321","12835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","164","0","1","12323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"161","164","0","1","12324","12876","12877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","164","0","1","12292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"167","164","0","1","23881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1542","164","0","1","20502","20503","820503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1659","164","0","1","29801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1867","164","0","1","46917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2234","164","0","1","56927","56929","56930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5541","164","0","1","32512","32513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110158","164","0","1","1112321","1112835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","164","0","2","12317","13045","13046","13047","13048","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","164","0","2","12319","12971","12972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","164","0","2","12320","12852","12853","12855","12856","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","164","0","2","12322","12999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"661","164","0","2","16487","16489","16492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1543","164","0","2","29888","29889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1866","164","0","2","46913","46914","46915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3500","164","0","2","813715","813716","813717","813718","813719","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110157","164","0","2","1112320","1112852","1112853","1112855","1112856","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","164","0","3","12318","12857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1655","164","0","3","29721","29776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1658","164","0","3","29759","29760","29761","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5000","164","0","3","954192","954193","954194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110161","164","1","1","1112324","1112876","1112877","1112878","1112879","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110159","164","1","2","1112322","1112999","1113000","1113001","1113002","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110166","164","2","0","1112329","1112950","1120496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110160","164","2","1","1112323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110661","164","2","2","1116487","1116489","1116492","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110154","164","2","3","1112318","1112857","1112858","1112860","1112861","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111581","164","3","0","1123584","1123585","1123586","1123587","1123588","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111542","164","3","1","1120502","1120503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110155","164","3","2","1112317","1113045","1113046","1113047","1113048","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111657","164","4","0","1129590","1129591","1129592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110165","164","4","1","1112292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111543","164","4","2","1129888","1129889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111541","164","5","0","1120500","1120501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110156","164","5","2","1112319","1112971","1112972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111864","164","6","0","1146908","1146909","1156924","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110167","164","6","1","1123881","0","0","0","0","0","0","0","0","165","0","0","0","0","0","1","0","0","0"
"111655","164","6","3","1129721","1129776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111865","164","7","0","1146910","1146911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111658","164","7","3","1129759","1129760","1129761","1129762","1129763","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111868","164","8","0","1160970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"111659","164","8","1","1129801","0","0","0","0","0","0","0","0","167","0","0","0","0","0","1","0","0","0"
"111866","164","8","2","1146913","1146914","1146915","0","0","0","0","0","0","167","0","0","0","0","0","0","0","0","0"
"112234","164","9","1","1156927","1156929","1156930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111867","164","10","1","1146917","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","181","0","0","13709","13800","13801","13802","13803","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","181","0","0","13741","13793","13792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","181","0","0","13742","13872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","181","0","0","13754","13867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1705","181","0","0","31122","31123","61329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1827","181","0","0","14165","14166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2072","181","0","0","5952","51679","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2073","181","0","0","51672","51674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110203","181","0","0","1113741","1113793","1113792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","181","0","1","13713","13853","13854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","181","0","1","13732","13863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","181","0","1","13750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"222","181","0","1","13743","13875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","181","0","1","13877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"301","181","0","1","14251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1703","181","0","1","30919","30920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1709","181","0","1","32601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2075","181","0","1","51685","51686","51687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2076","181","0","1","51690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"110201","181","0","1","1113732","1113863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","181","0","2","13706","13804","13805","13806","13807","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","181","0","2","13712","13788","13789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","181","0","2","13715","13848","13849","13851","13852","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","181","0","2","13960","13961","13962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1706","181","0","2","31124","31126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1707","181","0","2","31130","31131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
